"ID","obs_bl_median","year_count","start_year","end_year","obs_count_2024","storage_long_term_mean","storage_long_term_mean_smooth","storage_long_term_median","storage_long_term_sd","storage_2024_mean","storage_2024_mean_smooth","storage_2024_median","storage_2024_sd","storage_anomaly_volume","storage_anomaly_volume_smooth","storage_anomaly_percent","storage_anomaly_percent_smooth","lake_name","country_name","basin_id","basin_name","altimetry","latitude","longitude","HYBAS_ID","Hylak_id","Lake_name","Country","Continent","Poly_src","Lake_type","Grand_id","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Elevation","Slope_100","Wshd_area","Pour_long","Pour_lat"
173367,16,26,"1999","2024",3,30.4177670251756,30.0040947709765,29.9994592666626,2.32052500849494,31.709831237793,31.6257877349854,31.6071338653564,0.228064208404667,1.29206421261742,1.62169296400888,4.24772867629642,5.4049054850259,"","Greece","2030009230","Adriatic Sea - Greece - Black Sea Coast","ICESat2",38.5710716247559,21.3498649597168,2020000010,173367,NA,"Greece","Europe","SWBD",1,0,9.79,18.29,1.65,29.03,0,3,3,8.896,37.8,11,0.8,651.4,21.349865,38.57107
173383,5.5,25,"1999","2024",4,63.5910967758724,64.1596125364304,70.0932922363281,18.4013116941682,37.6486330032349,37.4976806640625,36.5433025360107,2.99455955338136,-25.9424637726375,-26.6619318723679,-40.7957482854432,-41.5556310556411,"","Spain","2030018240","Tagus","Sentinel2",38.5282249450684,-4.09902906417847,2020018240,173383,NA,"Spain","Europe","GRanD",2,2844,3.16,28.34,4.5,28,28,2,8.9,1.1,294.6,548,7.26,552,-4.099029,38.528226
173406,13,26,"1999","2024",5,152.585210114523,154.325844758476,146.326599121094,25.9902400607571,149.942251586914,151.785778808594,151.790863037109,4.31502024125678,-2.64295852760864,-2.54006594988255,-1.73211972878955,-1.64591093206573,"","Greece","2030009230","Adriatic Sea - Greece - Black Sea Coast","Sentinel2",38.4604187011719,23.3604164123535,2020000010,173406,NA,"Greece","Europe","SWBD",1,0,7.56,16.51,1.69,114.49,0,3,15.1,13.964,94.9,32,5.99,2461.7,23.360417,38.460417
173406,13,26,"1999","2024",5,152.585210114523,154.325844758476,146.326599121094,25.9902400607571,149.942251586914,151.785778808594,151.790863037109,4.31502024125678,-2.64295852760864,-2.54006594988255,-1.73211972878955,-1.64591093206573,"","Greece","2030009230","Adriatic Sea - Greece - Black Sea Coast","ICESat2",38.4604187011719,23.3604164123535,2020000010,173406,NA,"Greece","Europe","SWBD",1,0,7.56,16.51,1.69,114.49,0,3,15.1,13.964,94.9,32,5.99,2461.7,23.360417,38.460417
173422,11,27,"1998","2024",5,43.3197629914355,39.2491835764985,39.8233909606934,23.6550308894271,58.9060981750488,62.5267608642578,53.669921875,9.35460219214956,15.5863351836133,23.2775772877593,35.9797332840783,59.3071630200671,"","Turkey","2030003440","Black Sea, South Coast","Sentinel2",38.4028625488281,34.1328430175781,2020003440,173422,NA,"Turkey","Asia","SWBD",2,4426,5.69,38.41,4.54,165.8,165.8,2,29.1,2.399,799.9,1098,3.97,2920.7,34.132842,38.402863
173422,11,27,"1998","2024",5,43.3197629914355,39.2491835764985,39.8233909606934,23.6550308894271,58.9060981750488,62.5267608642578,53.669921875,9.35460219214956,15.5863351836133,23.2775772877593,35.9797332840783,59.3071630200671,"","Turkey","2030003440","Black Sea, South Coast","ICESat2",38.4028625488281,34.1328430175781,2020003440,173422,NA,"Turkey","Asia","SWBD",2,4426,5.69,38.41,4.54,165.8,165.8,2,29.1,2.399,799.9,1098,3.97,2920.7,34.132842,38.402863
173425,13,26,"1999","2024",4,66.7752779800526,66.85736471023,61.2858963012695,27.7494218187809,54.1511631011963,54.9038581848145,54.6819267272949,6.58321699572368,-12.6241148788563,-11.9535065254156,-18.9053722586186,-17.8791170983539,"","Spain","2030016230","Ebro","Sentinel2",38.3888397216797,-2.21050405502319,2020000010,173425,NA,"Spain","Europe","GRanD",2,2848,2.43,23.8,4.31,178.7,178.7,2,73.6,4.611,448.6,566,13.24,1199.1,-2.210504,38.38884
173425,13,26,"1999","2024",4,66.7752779800526,66.85736471023,61.2858963012695,27.7494218187809,54.1511631011963,54.9038581848145,54.6819267272949,6.58321699572368,-12.6241148788563,-11.9535065254156,-18.9053722586186,-17.8791170983539,"","Spain","2030016230","Ebro","ICESat2",38.3888397216797,-2.21050405502319,2020000010,173425,NA,"Spain","Europe","GRanD",2,2848,2.43,23.8,4.31,178.7,178.7,2,73.6,4.611,448.6,566,13.24,1199.1,-2.210504,38.38884
173432,10,27,"1997","2024",3,191.915972450907,193.493629603423,211.406967163086,54.2002474010598,100.839665730794,77.2784194946289,77.2784194946289,46.683460288192,-91.0763067201126,-116.215210108794,-47.4563453770949,-60.0615174499461,"","Spain","2030018240","Tagus","Sentinel2",38.3646240234375,-2.91374897956848,2020018240,173432,NA,"Spain","Europe","SWBD",2,2850,6.49,47.96,5.31,346.5,346.5,2,53.4,4.014,999.1,580,8.73,1236.2,-2.913749,38.364625
173432,10,27,"1997","2024",3,191.915972450907,193.493629603423,211.406967163086,54.2002474010598,100.839665730794,77.2784194946289,77.2784194946289,46.683460288192,-91.0763067201126,-116.215210108794,-47.4563453770949,-60.0615174499461,"","Spain","2030018240","Tagus","ICESat2",38.3646240234375,-2.91374897956848,2020018240,173432,NA,"Spain","Europe","SWBD",2,2850,6.49,47.96,5.31,346.5,346.5,2,53.4,4.014,999.1,580,8.73,1236.2,-2.913749,38.364625
173433,11,26,"1998","2024",6,139.013882371716,140.120433147689,129.998870849609,52.7004472552207,82.490603129069,81.8791465759277,83.8254852294922,9.72197940649001,-56.523279242647,-58.2412865717608,-40.6601688106995,-41.5651630982141,"","Spain","2030016230","Ebro","Sentinel2",38.3645896911621,-1.77777004241943,2020000010,173433,NA,"Spain","Europe","SWBD",2,2849,4.77,31.15,4.02,436.4,436.4,2,91.5,8.484,595.3,400,7.22,2585.7,-1.77777,38.364588
173433,11,26,"1998","2024",6,139.013882371716,140.120433147689,129.998870849609,52.7004472552207,82.490603129069,81.8791465759277,83.8254852294922,9.72197940649001,-56.523279242647,-58.2412865717608,-40.6601688106995,-41.5651630982141,"","Spain","2030016230","Ebro","ICESat2",38.3645896911621,-1.77777004241943,2020000010,173433,NA,"Spain","Europe","SWBD",2,2849,4.77,31.15,4.02,436.4,436.4,2,91.5,8.484,595.3,400,7.22,2585.7,-1.77777,38.364588
173467,13,27,"1995","2024",3,22.4027655690477,22.6210634997789,24.0689907073975,5.42707563529215,8.95235657691956,2.86890459060669,2.86890459060669,11.2077135652186,-13.4504089921281,-19.7521589091723,-60.039056118641,-87.3175521096313,"","Spain","2030018240","Tagus","Sentinel2",38.2602005004883,-5.22379207611084,2020018240,173467,NA,"Spain","Europe","SWBD",2,2853,3.13,22.04,3.52,40.9,40.9,2,13.1,1.163,407,494,2.74,421.7,-5.223792,38.260202
173467,13,27,"1995","2024",3,22.4027655690477,22.6210634997789,24.0689907073975,5.42707563529215,8.95235657691956,2.86890459060669,2.86890459060669,11.2077135652186,-13.4504089921281,-19.7521589091723,-60.039056118641,-87.3175521096313,"","Spain","2030018240","Tagus","ICESat2",38.2602005004883,-5.22379207611084,2020018240,173467,NA,"Spain","Europe","SWBD",2,2853,3.13,22.04,3.52,40.9,40.9,2,13.1,1.163,407,494,2.74,421.7,-5.223792,38.260202
173475,15,27,"1995","2024",4,24.7447050931211,25.4519991503504,25.9337921142578,10.4919444349724,10.7453674077988,13.600715637207,12.354866027832,4.8574495277399,-13.9993376853223,-11.8512835131434,-56.5750839730722,-46.5632716830427,"","Turkey","2030000010","Mediterranean Sea, East Coast","Sentinel2",38.2436866760254,28.6020240783691,2020000010,173475,NA,"Turkey","Asia","SWBD",1,0,3.77,10.58,1.54,25.18,0,3,6.7,1.494,195.1,248,2.92,548.6,28.602025,38.243685
173475,15,27,"1995","2024",4,24.7447050931211,25.4519991503504,25.9337921142578,10.4919444349724,10.7453674077988,13.600715637207,12.354866027832,4.8574495277399,-13.9993376853223,-11.8512835131434,-56.5750839730722,-46.5632716830427,"","Turkey","2030000010","Mediterranean Sea, East Coast","ICESat2",38.2436866760254,28.6020240783691,2020000010,173475,NA,"Turkey","Asia","SWBD",1,0,3.77,10.58,1.54,25.18,0,3,6.7,1.494,195.1,248,2.92,548.6,28.602025,38.243685
173484,15,28,"1995","2024",4,176.875110644444,176.276294401497,190.734466552734,47.9687688097552,122.21110534668,122.21110534668,121.456115722656,37.2148313597854,-54.6640052977641,-54.0651890548172,-30.9054253583763,-30.670708865524,"","Spain","2030018240","Tagus","Sentinel2",38.2271118164062,-3.97290897369385,2020018240,173484,NA,"Spain","Europe","SWBD",2,2855,4.57,37.23,4.91,322,322,2,70.4,3.957,941.8,329,11.14,2245.2,-3.972909,38.227111
173484,15,28,"1995","2024",4,176.875110644444,176.276294401497,190.734466552734,47.9687688097552,122.21110534668,122.21110534668,121.456115722656,37.2148313597854,-54.6640052977641,-54.0651890548172,-30.9054253583763,-30.670708865524,"","Spain","2030018240","Tagus","ICESat2",38.2271118164062,-3.97290897369385,2020018240,173484,NA,"Spain","Europe","SWBD",2,2855,4.57,37.23,4.91,322,322,2,70.4,3.957,941.8,329,11.14,2245.2,-3.972909,38.227111
173490,10,28,"1995","2024",4,10.0399293365479,10.0560335540771,9.69839668273926,1.10940893498826,11.2121045589447,11.0644912719727,11.0644912719727,0.295226573944092,1.17217522239685,1.00845771789551,11.6751341877461,10.0283845760105,"","Spain","2030016230","Ebro","Sentinel2",38.2214393615723,-1.59929096698761,2020000010,173490,NA,"Spain","Europe","SWBD",2,2856,1.18,7.93,2.06,21.6,21.6,2,18.4,0.989,252.8,291,4.48,843.2,-1.599291,38.221439
173490,10,28,"1995","2024",4,10.0399293365479,10.0560335540771,9.69839668273926,1.10940893498826,11.2121045589447,11.0644912719727,11.0644912719727,0.295226573944092,1.17217522239685,1.00845771789551,11.6751341877461,10.0283845760105,"","Spain","2030016230","Ebro","ICESat2",38.2214393615723,-1.59929096698761,2020000010,173490,NA,"Spain","Europe","SWBD",2,2856,1.18,7.93,2.06,21.6,21.6,2,18.4,0.989,252.8,291,4.48,843.2,-1.599291,38.221439
173492,13,28,"1993","2024",4,9.70737864444782,9.75577409855731,9.74977159500122,0.717375099059988,10.3372054100037,10.3607196807861,10.2892150878906,0.158875446690875,0.62982676555584,0.604945582228822,6.48812402013465,6.20089780797899,"","Iran","2030068690","Caspian Sea, South West Coast","Sentinel2",38.2178153991699,48.2864570617676,2020065840,173492,NA,"Iran","Asia","SWBD",1,0,1.82,5.87,1.22,9.64,0,3,5.3,0.1,1115.4,1366,2.85,24.6,48.286458,38.217814
173492,13,28,"1993","2024",4,9.70737864444782,9.75577409855731,9.74977159500122,0.717375099059988,10.3372054100037,10.3607196807861,10.2892150878906,0.158875446690875,0.62982676555584,0.604945582228822,6.48812402013465,6.20089780797899,"","Iran","2030068690","Caspian Sea, South West Coast","ICESat2",38.2178153991699,48.2864570617676,2020065840,173492,NA,"Iran","Asia","SWBD",1,0,1.82,5.87,1.22,9.64,0,3,5.3,0.1,1115.4,1366,2.85,24.6,48.286458,38.217814
173507,11,25,"1999","2024",3,24.175253375884,24.5146263491723,22.4953117370605,8.44803196135917,24.7183144887288,24.2599811553955,24.2599811553955,0.793856620135735,0.543061112844814,-0.254645193776778,2.24635127665939,-1.03874801169619,"","Portugal","2030018240","Tagus","Sentinel2",38.1863098144531,-8.11418437957764,2020018240,173507,NA,"Portugal","Europe","SWBD",2,2859,6.72,38.3,4.17,96,96,2,14.3,2.384,466.1,99,1.64,437.7,-8.114184,38.186308
173507,11,25,"1999","2024",3,24.175253375884,24.5146263491723,22.4953117370605,8.44803196135917,24.7183144887288,24.2599811553955,24.2599811553955,0.793856620135735,0.543061112844814,-0.254645193776778,2.24635127665939,-1.03874801169619,"","Portugal","2030018240","Tagus","ICESat2",38.1863098144531,-8.11418437957764,2020018240,173507,NA,"Portugal","Europe","SWBD",2,2859,6.72,38.3,4.17,96,96,2,14.3,2.384,466.1,99,1.64,437.7,-8.114184,38.186308
173512,14,29,"1995","2024",3,108.165361597568,107.16859263408,109.214977264404,29.9658086495391,77.5895576477051,65.0798187255859,65.0798187255859,22.7431849798692,-30.5758039498631,-42.0887739084944,-28.2676482547353,-39.2734222536668,"","Spain","2030018240","Tagus","Sentinel2",38.1817588806152,-3.56960296630859,2020018240,173512,NA,"Spain","Europe","SWBD",2,2860,4.68,32.27,4.21,245,245,2,52.3,1.299,2182.9,433,6.76,648.1,-3.569603,38.181757
173512,14,29,"1995","2024",3,108.165361597568,107.16859263408,109.214977264404,29.9658086495391,77.5895576477051,65.0798187255859,65.0798187255859,22.7431849798692,-30.5758039498631,-42.0887739084944,-28.2676482547353,-39.2734222536668,"","Spain","2030018240","Tagus","ICESat2",38.1817588806152,-3.56960296630859,2020018240,173512,NA,"Spain","Europe","SWBD",2,2860,4.68,32.27,4.21,245,245,2,52.3,1.299,2182.9,433,6.76,648.1,-3.569603,38.181757
173532,8,32,"1993","2024",3,6.97216557155956,6.9710125207901,6.98818826675415,0.901078452767529,6.8714485168457,6.8714485168457,6.8714485168457,0,-0.100717054713856,-0.0995640039443968,-1.44455913561053,-1.42825742526585,"","China","4030006940","Ziya He, Interior","ICESat2",38.1312484741211,117.626838684082,4020006940,173532,NA,"China","Asia","SWBD",1,0,5.53,10.47,1.26,3.92,0,3,0.7,0.097,467.6,3,0.18,32.3,117.62684,38.13125
173548,11,27,"1995","2024",4,87.53046304397,89.0942771889781,99.8029174804688,30.8514068520523,56.1101083755493,56.1101083755493,56.1949806213379,16.5232062275067,-31.4203546684207,-32.9841688134288,-35.8964794378353,-37.0216470171995,"","Spain","2030018240","Tagus","Sentinel2",38.0686798095703,-4.24790096282959,2020018240,173548,NA,"Spain","Europe","SWBD",2,2869,3.94,31.38,4.46,228.7,228.7,2,58,1.629,1624.9,228,7.49,797.8,-4.247901,38.068678
173548,11,27,"1995","2024",4,87.53046304397,89.0942771889781,99.8029174804688,30.8514068520523,56.1101083755493,56.1101083755493,56.1949806213379,16.5232062275067,-31.4203546684207,-32.9841688134288,-35.8964794378353,-37.0216470171995,"","Spain","2030018240","Tagus","ICESat2",38.0686798095703,-4.24790096282959,2020018240,173548,NA,"Spain","Europe","SWBD",2,2869,3.94,31.38,4.46,228.7,228.7,2,58,1.629,1624.9,228,7.49,797.8,-4.247901,38.068678
173563,7.5,32,"1993","2024",4,16.1408078022374,16.6853918982941,17.2334861755371,4.90483399310365,17.2206523418427,17.4785423278809,16.670928478241,1.96798172031293,1.0798445396053,0.793150429586763,6.69015177453271,4.75356188467982,"","North Korea","4030003020","North and South Korea","ICESat2",38.0445747375488,125.91690826416,4020000010,173563,NA,"North Korea","Asia","SWBD",1,0,3.32,15,2.32,14.43,0,3,4.3,0.7,238.6,35,1.83,43.8,125.916907,38.044574
173565,13,27,"1995","2024",7,97.2710424113918,97.3486613969545,100.023254394531,15.5369444672263,74.8916734967913,74.7818668910435,65.7586441040039,17.5452595831253,-22.3793689146005,-22.566794505911,-23.0072263644001,-23.1814122372894,"","Spain","2030018240","Tagus","Sentinel2",38.043830871582,-4.67187404632568,2020018240,173565,NA,"Spain","Europe","SWBD",2,2870,3.88,20.96,3,147.4,147.4,2,38,2.908,586.7,195,9.42,1194.5,-4.671874,38.043831
173565,13,27,"1995","2024",7,97.2710424113918,97.3486613969545,100.023254394531,15.5369444672263,74.8916734967913,74.7818668910435,65.7586441040039,17.5452595831253,-22.3793689146005,-22.566794505911,-23.0072263644001,-23.1814122372894,"","Spain","2030018240","Tagus","ICESat2",38.043830871582,-4.67187404632568,2020018240,173565,NA,"Spain","Europe","SWBD",2,2870,3.88,20.96,3,147.4,147.4,2,38,2.908,586.7,195,9.42,1194.5,-4.671874,38.043831
173567,9,32,"1993","2024",3,6.98987641651993,7.04651195173678,7.97860789299011,1.83552498233784,8.19859218597412,8.19859218597412,8.19859218597412,0,1.20871576945419,1.15208023423734,17.2923768236803,16.3496527378114,"","China","4030006940","Ziya He, Interior","ICESat2",38.0409736633301,118.353126525879,4020006940,173567,NA,"China","Asia","SWBD",1,0,3,8.68,1.41,2.18,0,3,0.7,0.024,1050.6,1,0.23,5.2,118.353125,38.040972
173610,14,26,"1999","2024",3,28.6604948043823,29.2238268162469,29.5540370941162,6.93982160777453,24.0801919301351,25.5699806213379,25.5699806213379,2.73900090558409,-4.58030287424723,-3.65384619490905,-15.9812414457928,-12.5029696414629,"","Italy","2030046500","Mediterranean Sea Islands","Sentinel2",37.9990081787109,13.0824031829834,2020000010,173610,NA,"Italy","Europe","SWBD",2,3527,2.38,9.7,1.78,68,68,2,28.6,1.004,783.9,181,4.77,162.3,13.082403,37.999007
173610,14,26,"1999","2024",3,28.6604948043823,29.2238268162469,29.5540370941162,6.93982160777453,24.0801919301351,25.5699806213379,25.5699806213379,2.73900090558409,-4.58030287424723,-3.65384619490905,-15.9812414457928,-12.5029696414629,"","Italy","2030046500","Mediterranean Sea Islands","ICESat2",37.9990081787109,13.0824031829834,2020000010,173610,NA,"Italy","Europe","SWBD",2,3527,2.38,9.7,1.78,68,68,2,28.6,1.004,783.9,181,4.77,162.3,13.082403,37.999007
173617,14,28,"1995","2024",8,95.0012296553581,97.5023353330551,101.43140411377,22.4132804962814,63.9734301567078,63.6675825119019,82.9080047607422,26.1728407975635,-31.0277994986503,-33.8347528211532,-32.6604188295371,-34.7014794113168,"","Spain","2030018240","Tagus","Sentinel2",37.985969543457,-5.95308780670166,2020018240,173617,NA,"Spain","Europe","SWBD",2,2872,3.92,32.37,4.61,202,202,2,51.6,4.728,494.5,322,5.66,1136.9,-5.953088,37.985971
173617,14,28,"1995","2024",8,95.0012296553581,97.5023353330551,101.43140411377,22.4132804962814,63.9734301567078,63.6675825119019,82.9080047607422,26.1728407975635,-31.0277994986503,-33.8347528211532,-32.6604188295371,-34.7014794113168,"","Spain","2030018240","Tagus","ICESat2",37.985969543457,-5.95308780670166,2020018240,173617,NA,"Spain","Europe","SWBD",2,2872,3.92,32.37,4.61,202,202,2,51.6,4.728,494.5,322,5.66,1136.9,-5.953088,37.985971
173629,3,31,"1993","2024",3,54.4958684584674,55.1308619779699,55.2469711303711,6.39035465777272,50.7029406229655,53.1678085327148,53.1678085327148,4.34173708171216,-3.79292783550188,-1.96305344525506,-6.96002824212731,-3.56071603966484,"","Japan","4030039450","Japan","ICESat2",37.9609680175781,140.513275146484,4020034510,173629,NA,"Japan","Asia","GRanD",2,6344,3.1,23.47,3.76,109,109,2,35.2,5.493,229.7,283,13.14,226.8,140.51328,37.960968
173631,6.5,27,"1995","2024",7,77.3064666427932,77.9117380422312,74.3884811401367,23.694308173074,61.605101449149,61.005483354841,61.5436630249023,1.64626910774836,-15.7013651936442,-16.9062546873902,-20.3105456445124,-21.6992395654508,"","Spain","2030018240","Tagus","Sentinel2",37.9562454223633,-4.62610578536987,2020018240,173631,NA,"Spain","Europe","SWBD",2,2873,6.89,46.24,4.97,157,157,2,22.8,3.132,580.2,152,5.27,1281.8,-4.626106,37.956246
173656,14,28,"1995","2024",6,71.3417940217685,71.6605135007621,78.1056747436523,15.4869792731275,37.2057199478149,35.7398856480916,39.1049995422363,7.20921755004564,-34.1360740739536,-35.9206278526705,-47.8486342290995,-50.126110040069,"","Spain","2030018240","Tagus","Sentinel2",37.9080963134766,-6.45031976699829,2020018240,173656,NA,"Spain","Europe","SWBD",2,2875,5.72,33.35,3.94,129,129,2,22.6,3.402,438.9,337,3.71,404.6,-6.45032,37.908097
173656,14,28,"1995","2024",6,71.3417940217685,71.6605135007621,78.1056747436523,15.4869792731275,37.2057199478149,35.7398856480916,39.1049995422363,7.20921755004564,-34.1360740739536,-35.9206278526705,-47.8486342290995,-50.126110040069,"","Spain","2030018240","Tagus","ICESat2",37.9080963134766,-6.45031976699829,2020018240,173656,NA,"Spain","Europe","SWBD",2,2875,5.72,33.35,3.94,129,129,2,22.6,3.402,438.9,337,3.71,404.6,-6.45032,37.908097
173658,14,28,"1995","2024",5,193.028231601587,193.043692646411,202.742660522461,34.3228307779781,122.203868103027,123.335066223145,94.9664688110352,43.7478211580536,-70.8243634985597,-69.7086264232661,-36.6911942936628,-36.1102843960555,"","Spain","2030018240","Tagus","Sentinel2",37.9036178588867,-5.20902585983276,2020018240,173658,NA,"Spain","Europe","SWBD",2,2876,4.29,48.65,6.63,347,347,2,80.9,5.16,778.3,162,14.92,1725.9,-5.209026,37.903617
173658,14,28,"1995","2024",5,193.028231601587,193.043692646411,202.742660522461,34.3228307779781,122.203868103027,123.335066223145,94.9664688110352,43.7478211580536,-70.8243634985597,-69.7086264232661,-36.6911942936628,-36.1102843960555,"","Spain","2030018240","Tagus","ICESat2",37.9036178588867,-5.20902585983276,2020018240,173658,NA,"Spain","Europe","SWBD",2,2876,4.29,48.65,6.63,347,347,2,80.9,5.16,778.3,162,14.92,1725.9,-5.209026,37.903617
173659,13,22,"2000","2024",3,10.338270172818,10.3738187924596,10.7224130630493,1.25981900286075,9.80760892232259,9.48106956481934,9.48106956481934,0.565582757866535,-0.530661250495426,-0.892749227640284,-5.13297913117681,-8.60579161349139,"","Portugal","2030018240","Tagus","Sentinel2",37.9020156860352,-8.76286506652832,2020018240,173659,NA,"Portugal","Europe","SWBD",2,2877,2.25,11.51,2.17,32.5,32.5,2,14.5,0.271,1388,66,2.1,36.1,-8.762865,37.902016
173659,13,22,"2000","2024",3,10.338270172818,10.3738187924596,10.7224130630493,1.25981900286075,9.80760892232259,9.48106956481934,9.48106956481934,0.565582757866535,-0.530661250495426,-0.892749227640284,-5.13297913117681,-8.60579161349139,"","Portugal","2030018240","Tagus","ICESat2",37.9020156860352,-8.76286506652832,2020018240,173659,NA,"Portugal","Europe","SWBD",2,2877,2.25,11.51,2.17,32.5,32.5,2,14.5,0.271,1388,66,2.1,36.1,-8.762865,37.902016
173679,16,28,"1995","2024",4,39.7804861696894,40.1288577610861,42.3998641967773,8.52973461336595,21.4322922229767,15.7459630966187,15.7459630966187,14.2042882643415,-18.3481939467127,-24.3828946644675,-46.12360409183,-60.7614968998996,"","Spain","2030018240","Tagus","Sentinel2",37.8442306518555,-5.34895801544189,2020018240,173679,NA,"Spain","Europe","SWBD",2,2880,3.38,21.9,3.36,73.2,73.2,2,21.7,0.83,1020.8,178,4.47,302.8,-5.348958,37.844229
173679,16,28,"1995","2024",4,39.7804861696894,40.1288577610861,42.3998641967773,8.52973461336595,21.4322922229767,15.7459630966187,15.7459630966187,14.2042882643415,-18.3481939467127,-24.3828946644675,-46.12360409183,-60.7614968998996,"","Spain","2030018240","Tagus","ICESat2",37.8442306518555,-5.34895801544189,2020018240,173679,NA,"Spain","Europe","SWBD",2,2880,3.38,21.9,3.36,73.2,73.2,2,21.7,0.83,1020.8,178,4.47,302.8,-5.348958,37.844229
173688,4,26,"1995","2024",4,18.7378293960569,18.8186151279369,19.5533351898193,3.62037459848257,11.1214799880981,10.8422632217407,10.8449621200562,0.595115156141989,-7.61634940795876,-7.97635190619621,-40.6469140420368,-42.3854351235178,"","Spain","2030018240","Tagus","Sentinel2",37.8037872314453,-2.7867739200592,2020018240,173688,NA,"Spain","Europe","GRanD",2,2884,2.39,12.33,2.25,33.5,33.5,2,14,0.368,1053.6,931,15.18,122,-2.786774,37.803789
173689,8,30,"1993","2024",3,22.8844595557228,22.6771802362158,25.5391778945923,12.194689618954,41.4046020507812,41.4046020507812,41.4046020507812,0,18.5201424950585,18.7274218145655,80.9289048315195,82.582673945756,"","China","4030050270","Tarim Interior","ICESat2",37.8022499084473,93.2646713256836,4020050210,173689,NA,"China","Asia","SWBD",1,0,6.9,41.69,4.48,14.72,0,3,2.1,0,-1,2684,0.61,3140.4,93.26467,37.802249
173691,15,28,"1995","2024",4,86.4083399210336,86.765961505707,91.6098327636719,15.8797612969759,46.8446168899536,47.4717359542847,47.4717359542847,24.9567777108028,-39.56372303108,-39.2942255514223,-45.7869264323748,-45.2876045738717,"","Spain","2030018240","Tagus","Sentinel2",37.8005485534668,-6.28236389160156,2020018240,173691,NA,"Spain","Europe","SWBD",2,2885,2.05,25.61,5.05,168,168,2,82.1,6.578,295.6,233,7.17,830.7,-6.282364,37.800549
173691,15,28,"1995","2024",4,86.4083399210336,86.765961505707,91.6098327636719,15.8797612969759,46.8446168899536,47.4717359542847,47.4717359542847,24.9567777108028,-39.56372303108,-39.2942255514223,-45.7869264323748,-45.2876045738717,"","Spain","2030018240","Tagus","ICESat2",37.8005485534668,-6.28236389160156,2020018240,173691,NA,"Spain","Europe","SWBD",2,2885,2.05,25.61,5.05,168,168,2,82.1,6.578,295.6,233,7.17,830.7,-6.282364,37.800549
173699,4,26,"1995","2024",4,22.0537372076953,21.8371602694194,21.6573171615601,4.33447373994155,17.6308326721191,17.6708240509033,17.7337274551392,0.355469754602255,-4.42290453557615,-4.16633621851603,-20.0551248703229,-19.0791117852011,"","Spain","2030018240","Tagus","Sentinel2",37.7655982971191,-2.90104198455811,2020018240,173699,NA,"Spain","Europe","SWBD",2,2887,1.4,14.16,3.38,54.7,54.7,2,39.1,0.491,1289.4,956,8.77,165.6,-2.901042,37.765597
173701,10,25,"1999","2024",5,29.7949398210116,30.461441788718,30.7485866546631,4.01436278158814,26.4484859466553,28.770679473877,28.6318016052246,5.07455122961716,-3.34645387435628,-1.69076231484101,-11.2316181689226,-5.55049996178192,"","Greece","2030009230","Adriatic Sea - Greece - Black Sea Coast","Sentinel2",37.7648162841797,21.9828987121582,2020000010,173701,NA,"Greece","Europe","SWBD",2,4037,1.81,15.04,3.15,49,49,2,27,12.526,45.3,415,8.01,796.4,21.982898,37.764816
173701,10,25,"1999","2024",5,29.7949398210116,30.461441788718,30.7485866546631,4.01436278158814,26.4484859466553,28.770679473877,28.6318016052246,5.07455122961716,-3.34645387435628,-1.69076231484101,-11.2316181689226,-5.55049996178192,"","Greece","2030009230","Adriatic Sea - Greece - Black Sea Coast","ICESat2",37.7648162841797,21.9828987121582,2020000010,173701,NA,"Greece","Europe","SWBD",2,4037,1.81,15.04,3.15,49,49,2,27,12.526,45.3,415,8.01,796.4,21.982898,37.764816
173717,8,28,"1995","2024",3,18.2577513903379,18.5231668502092,18.6620512008667,3.5043969069373,20.2054672241211,23.1740729014079,23.1872272491455,5.19877330208141,1.94771583378315,4.65090605119864,10.6678845173338,25.1085901714809,"","Turkey","2030073570","Tigris - Euphrates","ICESat2",37.7137985229492,39.1942825317383,2020071190,173717,NA,"Turkey","Asia","SWBD",1,0,1.45,8.81,2.06,10.03,0,3,6.9,2.088,55.6,616,4.25,344.1,39.194284,37.713797
173739,8,26,"1999","2024",4,17.3852570616169,17.5461370150248,18.4602785110474,3.26246235171199,14.9391760826111,14.9391760826111,14.9481229782104,0.820534133749252,-2.44608097900579,-2.60696093241374,-14.0698579856276,-14.8577486325417,"","Italy","2030046500","Mediterranean Sea Islands","Sentinel2",37.6278419494629,13.0651426315308,2020000010,173739,NA,"Italy","Europe","SWBD",2,3536,1.4,8.28,1.98,32.8,32.8,2,23.5,0.718,528.7,169,3.76,133.1,13.065143,37.627841
173769,3,27,"1998","2024",3,0.276781644158095,0.18119882899405,0.0520642660558224,0.396301573543053,1.01488629976908,1.52232944965363,1.52232944965363,0.878917317552816,0.738104655610989,1.34113062065958,266.673990558923,740.143094800913,"","Turkey","2030003440","Black Sea, South Coast","ICESat2",37.5321769714355,33.7697906494141,2020003440,173769,NA,"Turkey","Asia","SWBD",1,0,1.07,9.94,2.71,0.53,0,3,0.5,37.798,0.2,999,0.13,12292.3,33.769792,37.532178
